time,time,lat,lng,height,dist,dt
2015-08-20 07:05:50.865000+03:00,2015-08-20 04:05:50.865,35.018515,32.508796000000004,80.9000015258789,0.0104703060621927,0.0011444444444444445
2015-08-20 07:05:51.774000+03:00,2015-08-20 04:05:51.774,35.018539000000004,32.508792,81.5,0.0026943993893985677,0.0002525
2015-08-20 07:05:55.985000+03:00,2015-08-20 04:05:55.985,35.018637,32.508787,82.5999984741211,0.010910246066450906,0.0011697222222222222
2015-08-20 07:05:56.877000+03:00,2015-08-20 04:05:56.877,35.01866,32.508784000000006,82.9000015258789,0.002572835746841154,0.00024777777777777775
2015-08-20 07:06:01.100000+03:00,2015-08-20 04:06:01.100,35.018762,32.508772,84.80000305175781,0.011398185914862222,0.0011730555555555557
2015-08-20 07:06:01.788000+03:00,2015-08-20 04:06:01.788,35.018789,32.508772,84.80000305175781,0.0030030601513763174,0.0001911111111111111
2015-08-20 07:06:04.895000+03:00,2015-08-20 04:06:04.895,35.018874,32.508772,84.69999694824219,0.009454633051782242,0.0008630555555555556
2015-08-20 07:06:05.832000+03:00,2015-08-20 04:06:05.832,35.018902000000004,32.508774,83.80000305175781,0.0031179806211812065,0.0002602777777777778
2015-08-20 07:06:08.882000+03:00,2015-08-20 04:06:08.882,35.018988,32.50878,82.0999984741211,0.009581597433463809,0.0008472222222222222
2015-08-20 07:06:10.029000+03:00,2015-08-20 04:06:10.029,35.019016,32.508783,81.80000305175781,0.0031266457067755933,0.0003186111111111111
2015-08-20 07:06:12.907000+03:00,2015-08-20 04:06:12.907,35.019104,32.508795,80.5999984741211,0.009849396378680205,0.0007994444444444444
2015-08-20 07:06:13.760000+03:00,2015-08-20 04:06:13.760,35.019135,32.508798,79.5,0.0034580860286742604,0.00023694444444444444
2015-08-20 07:06:16.824000+03:00,2015-08-20 04:06:16.824,35.019220000000004,32.508818,80.5,0.00962854331683869,0.0008511111111111111
2015-08-20 07:06:17.748000+03:00,2015-08-20 04:06:17.748,35.019248,32.508826,79.5,0.0031979418208181146,0.00025666666666666665
2015-08-20 07:06:20.825000+03:00,2015-08-20 04:06:20.825,35.019327000000004,32.508859,79.4000015258789,0.00928717897366704,0.0008547222222222222
2015-08-20 07:06:21.750000+03:00,2015-08-20 04:06:21.750,35.019355,32.508868,79.9000015258789,0.0032204232351823,0.00025694444444444446
2015-08-20 07:06:24.830000+03:00,2015-08-20 04:06:24.830,35.019439,32.508895,80.0,0.009662203116467783,0.0008555555555555556
2015-08-20 07:06:25.755000+03:00,2015-08-20 04:06:25.755,35.019465000000004,32.508902,80.4000015258789,0.002962241427604976,0.00025694444444444446
2015-08-20 07:06:28.846000+03:00,2015-08-20 04:06:28.846,35.019544,32.508922,79.0,0.008974076361162526,0.0008586111111111111
2015-08-20 07:06:29.760000+03:00,2015-08-20 04:06:29.760,35.019568,32.50893,79.30000305175781,0.0027686846573538627,0.0002538888888888889
2015-08-20 07:06:33.815000+03:00,2015-08-20 04:06:33.815,35.019661,32.508959999999995,79.5,0.010699494952695164,0.0011263888888888888
2015-08-20 07:06:34.814000+03:00,2015-08-20 04:06:34.814,35.019684000000005,32.508969,80.19999694824219,0.0026860186555992967,0.0002775
2015-08-20 07:06:38.879000+03:00,2015-08-20 04:06:38.879,35.019779,32.509004,80.4000015258789,0.011037216390231695,0.0011291666666666668
2015-08-20 07:06:39.758000+03:00,2015-08-20 04:06:39.758,35.019804,32.509014,79.19999694824219,0.0029270209700555825,0.0002441666666666667
2015-08-20 07:06:42.786000+03:00,2015-08-20 04:06:42.786,35.01988,32.509039,79.9000015258789,0.008754834604286069,0.0008411111111111112
2015-08-20 07:06:43.754000+03:00,2015-08-20 04:06:43.754,35.019905,32.509046000000005,79.4000015258789,0.0028536973133680894,0.0002688888888888889
2015-08-20 07:06:47.808000+03:00,2015-08-20 04:06:47.808,35.019981,32.509085999999996,80.0,0.009205248887623568,0.0011261111111111111
2015-08-20 07:06:48.764000+03:00,2015-08-20 04:06:48.764,35.019999,32.509093,79.69999694824219,0.002099995967470296,0.00026555555555555555
2015-08-20 07:06:53.841000+03:00,2015-08-20 04:06:53.841,35.020097,32.509119,80.0,0.011154256420011256,0.0014102777777777779
2015-08-20 07:06:54.756000+03:00,2015-08-20 04:06:54.756,35.020119,32.509125,79.30000305175781,0.0025053514144442635,0.00025416666666666665
2015-08-20 07:06:58.908000+03:00,2015-08-20 04:06:58.908,35.020204,32.509153000000005,81.5999984741211,0.00979292343893313,0.0011533333333333333
2015-08-20 07:06:59.766000+03:00,2015-08-20 04:06:59.766,35.020226,32.509157,81.80000305175781,0.002472742413788333,0.00023833333333333334
2015-08-20 07:07:04.844000+03:00,2015-08-20 04:07:04.844,35.020326000000004,32.509181,83.19999694824219,0.011336303471026543,0.0014105555555555555
2015-08-20 07:07:05.792000+03:00,2015-08-20 04:07:05.792,35.020345,32.509186,82.0999984741211,0.0021613689646384424,0.00026333333333333336
2015-08-20 07:07:09.806000+03:00,2015-08-20 04:07:09.806,35.020426,32.509207,82.5999984741211,0.009210635654290944,0.001115
2015-08-20 07:07:10.753000+03:00,2015-08-20 04:07:10.753,35.020447999999995,32.509211,81.9000015258789,0.002474565298233315,0.00026305555555555555
2015-08-20 07:07:14.850000+03:00,2015-08-20 04:07:14.850,35.020537,32.509228,82.30000305175781,0.01002005570078964,0.0011380555555555556
2015-08-20 07:07:15.779000+03:00,2015-08-20 04:07:15.779,35.020559000000006,32.509234,82.5,0.002508948475039581,0.00025805555555555553
2015-08-20 07:07:19.852000+03:00,2015-08-20 04:07:19.852,35.02065,32.50925,87.4000015258789,0.010226290709892215,0.0011313888888888888
2015-08-20 07:07:20.770000+03:00,2015-08-20 04:07:20.770,35.020672999999995,32.509254,86.9000015258789,0.0025868186527868466,0.000255
2015-08-20 07:07:24.887000+03:00,2015-08-20 04:07:24.887,35.020759000000005,32.509278,88.0999984741211,0.009812702961087516,0.001143611111111111
2015-08-20 07:07:25.772000+03:00,2015-08-20 04:07:25.772,35.020781,32.509284,88.69999694824219,0.002508948475039581,0.0002458333333333333
2015-08-20 07:07:29.868000+03:00,2015-08-20 04:07:29.868,35.020866999999996,32.509304,89.5999984741211,0.009738438364985266,0.0011377777777777777
2015-08-20 07:07:30.822000+03:00,2015-08-20 04:07:30.822,35.020888,32.509309,88.4000015258789,0.0023798185921007787,0.000265
2015-08-20 07:07:34.900000+03:00,2015-08-20 04:07:34.900,35.020976,32.509322,89.0999984741211,0.009859920463200141,0.0011327777777777777
2015-08-20 07:07:35.760000+03:00,2015-08-20 04:07:35.760,35.020996999999994,32.509325,87.9000015258789,0.0023531424409690017,0.00023888888888888888
2015-08-20 07:07:41.002000+03:00,2015-08-20 04:07:41.002,35.021097,32.509351,86.4000015258789,0.011372838979441548,0.0014561111111111111
2015-08-20 07:07:41.805000+03:00,2015-08-20 04:07:41.805,35.021117,32.509356,86.5999984741211,0.0022712348614867214,0.00022305555555555555
2015-08-20 07:07:47.040000+03:00,2015-08-20 04:07:47.040,35.021218,32.509381,87.69999694824219,0.011462488233548078,0.0014541666666666668
2015-08-20 07:07:47.830000+03:00,2015-08-20 04:07:47.830,35.021238000000004,32.509384000000004,87.69999694824219,0.0022412568442596757,0.00021944444444444444
2015-08-20 07:07:51.835000+03:00,2015-08-20 04:07:51.835,35.021322,32.509403000000006,88.19999694824219,0.009502206226510344,0.0011125
2015-08-20 07:07:52.792000+03:00,2015-08-20 04:07:52.792,35.021342,32.509405,88.30000305175781,0.0022311746660844192,0.0002658333333333333
2015-08-20 07:07:57.866000+03:00,2015-08-20 04:07:57.866,35.021440999999996,32.509433,88.80000305175781,0.011303639680423284,0.0014094444444444445
2015-08-20 07:07:58.770000+03:00,2015-08-20 04:07:58.770,35.021462,32.509438,88.5,0.0023798185921007787,0.00025111111111111113
2015-08-20 07:08:02.860000+03:00,2015-08-20 04:08:02.860,35.021547999999996,32.509445,88.0,0.009586772733822416,0.0011361111111111112
2015-08-20 07:08:03.761000+03:00,2015-08-20 04:08:03.761,35.021571,32.509445,88.0,0.0025587764298667056,0.00025027777777777776
2015-08-20 07:08:07.842000+03:00,2015-08-20 04:08:07.842,35.021640999999995,32.509489,88.0,0.00875689456539794,0.001133611111111111
2015-08-20 07:08:08.772000+03:00,2015-08-20 04:08:08.772,35.021648,32.509510999999996,88.5999984741211,0.0021488149244794316,0.00025833333333333334
2015-08-20 07:08:12.796000+03:00,2015-08-20 04:08:12.796,35.021640000000005,32.509599,88.5999984741211,0.008065327319929488,0.0011177777777777779
